f1,success,precision,recall,map_condition,submission_mode,model_short,log_codebase_size,codebase_size,issue_id,repo,issue_idx,rep,turns_used,hit_turn_cap,total_input_tokens,total_output_tokens,total_cost,wall_time_seconds
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,1,11,0,187432,3049,0.004545,31.8
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,2,15,0,333173,3972,0.00603,42.87
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,3,14,0,348148,5769,0.006593,55.06
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,1,10,0,184497,26007,0.009491,228.17
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,2,19,0,437199,41565,0.014682,409.26
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,3,13,0,302400,27812,0.01054,294.99
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,9.796458979777604,17970,scrapy/20,scrapy,20,1,3,0,11965,820,0.000921,9.35
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,9.796458979777604,17970,scrapy/20,scrapy,20,2,7,0,51424,1642,0.001934,20.02
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,9.796458979777604,17970,scrapy/20,scrapy,20,3,6,0,33503,920,0.00112,13.02
0.6667,1,0.5,1.0,all_tools,voluntary,deepseek_flash,9.655026193237628,15600,scrapy/26,scrapy,26,1,12,0,113765,2375,0.002525,29.26
0.6667,1,0.5,1.0,all_tools,voluntary,deepseek_flash,9.655026193237628,15600,scrapy/26,scrapy,26,2,16,0,188382,3339,0.003793,38.8
0.6667,1,0.5,1.0,all_tools,voluntary,deepseek_flash,9.655026193237628,15600,scrapy/26,scrapy,26,3,12,0,119411,3144,0.002969,35.87
0.6667,0,1.0,0.5,all_tools,voluntary,deepseek_flash,9.73477299914839,16895,scrapy/48,scrapy,48,1,30,1,235263,6630,0.004798,88.7
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,9.73477299914839,16895,scrapy/48,scrapy,48,2,30,1,270120,4977,0.005141,63.92
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,9.73477299914839,16895,scrapy/48,scrapy,48,3,30,1,244405,6251,0.004901,84.29
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,1,8,0,156828,3788,0.00398,33.83
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,2,9,0,164809,4209,0.004021,43.72
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,3,12,0,261553,5156,0.00487,50.72
0.6667,1,0.5,1.0,all_tools,voluntary,deepseek_flash,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,1,30,1,671853,18597,0.012741,194.94
0.5,1,0.3333,1.0,all_tools,voluntary,deepseek_flash,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,2,30,0,806550,22223,0.013963,209.82
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,3,20,0,431488,7524,0.006406,81.5
0.6667,0,1.0,0.5,all_tools,voluntary,deepseek_flash,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,1,29,0,701974,21658,0.016462,191.0
0.6667,0,1.0,0.5,all_tools,voluntary,deepseek_flash,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,2,17,0,263629,12950,0.006746,110.36
0.6667,0,1.0,0.5,all_tools,voluntary,deepseek_flash,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,3,26,0,725404,22923,0.016988,197.51
0.4,0,0.5,0.3333,all_tools,voluntary,deepseek_flash,8.483636407887394,4835,thefuck/10,thefuck,10,1,26,0,452693,25983,0.013999,201.08
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,8.483636407887394,4835,thefuck/10,thefuck,10,2,14,0,100713,8006,0.003522,71.06
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,8.483636407887394,4835,thefuck/10,thefuck,10,3,22,0,735954,31796,0.016015,255.06
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,8.270781013162674,3908,thefuck/20,thefuck,20,1,9,0,60891,7346,0.003153,64.14
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,8.270781013162674,3908,thefuck/20,thefuck,20,2,11,0,53577,2690,0.001598,30.33
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,8.270781013162674,3908,thefuck/20,thefuck,20,3,7,0,28567,2624,0.00131,26.76
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,7.822845290279774,2497,thefuck/5,thefuck,5,1,15,0,118440,3385,0.002462,37.52
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,7.822845290279774,2497,thefuck/5,thefuck,5,2,11,0,77133,2840,0.001988,31.93
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,7.822845290279774,2497,thefuck/5,thefuck,5,3,18,0,138523,5346,0.002854,61.62
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,12.430331574579306,250279,transformers/25,transformers,25,1,14,0,76766,3454,0.003144,32.69
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,12.430331574579306,250279,transformers/25,transformers,25,2,6,0,29037,2628,0.001324,24.54
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,12.430331574579306,250279,transformers/25,transformers,25,3,6,0,45218,2638,0.002819,29.96
0.1538,0,1.0,0.0833,all_tools,voluntary,deepseek_flash,12.407424472605875,244611,transformers/27,transformers,27,1,5,0,38551,1599,0.001771,17.43
0.1538,0,1.0,0.0833,all_tools,voluntary,deepseek_flash,12.407424472605875,244611,transformers/27,transformers,27,2,4,0,26882,1109,0.00137,13.14
0.1538,0,1.0,0.0833,all_tools,voluntary,deepseek_flash,12.407424472605875,244611,transformers/27,transformers,27,3,5,0,34578,1721,0.0016,17.12
0.75,0,1.0,0.6,all_tools,voluntary,deepseek_flash,11.587420505060633,107734,transformers/5,transformers,5,1,28,0,813142,8838,0.017267,91.86
0.8889,0,1.0,0.8,all_tools,voluntary,deepseek_flash,11.587420505060633,107734,transformers/5,transformers,5,2,30,1,944835,8585,0.016386,114.32
0.75,0,1.0,0.6,all_tools,voluntary,deepseek_flash,11.587420505060633,107734,transformers/5,transformers,5,3,30,1,713940,7336,0.014321,88.24
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,1,30,1,476492,18206,0.010429,172.87
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,2,20,0,250310,13973,0.005993,127.55
1.0,1,1.0,1.0,all_tools,voluntary,deepseek_flash,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,3,29,0,656401,13153,0.013777,137.61
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,1,28,0,556756,16633,0.012251,173.31
0.0,0,0.0,0.0,all_tools,voluntary,deepseek_flash,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,2,30,1,682229,31816,0.017192,310.76
0.4,1,0.25,1.0,all_tools,voluntary,deepseek_flash,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,3,30,1,584298,14975,0.013026,161.58
0.6667,0,1.0,0.5,all_tools,voluntary,deepseek_flash,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,1,30,1,466330,8495,0.00864,103.12
0.6667,0,1.0,0.5,all_tools,voluntary,deepseek_flash,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,2,25,0,320801,5371,0.004338,66.85
0.6667,0,1.0,0.5,all_tools,voluntary,deepseek_flash,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,3,28,0,634154,9010,0.010802,100.69
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,12.068688124847148,174327,core/16,core,16,1,6,0,22515,15632,0.008167,227.56
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,12.068688124847148,174327,core/16,core,16,2,7,0,42507,12426,0.008583,177.4
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,12.068688124847148,174327,core/16,core,16,3,10,0,62301,17862,0.01244,198.61
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,11.506545154005941,99364,core/20,core,20,1,4,0,36209,17741,0.010174,177.46
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,11.506545154005941,99364,core/20,core,20,2,2,0,10926,8045,0.004147,61.39
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,11.506545154005941,99364,core/20,core,20,3,4,0,19151,6972,0.004417,62.22
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.579980179515003,5324,fastapi/17,fastapi,17,1,9,0,59821,21727,0.013776,251.96
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.579980179515003,5324,fastapi/17,fastapi,17,2,6,0,35391,10551,0.007229,129.28
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.579980179515003,5324,fastapi/17,fastapi,17,3,9,0,134070,36798,0.026115,585.04
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.518991573357617,5009,fastapi/20,fastapi,20,1,11,0,61620,26206,0.01572,478.37
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.518991573357617,5009,fastapi/20,fastapi,20,2,19,0,94485,43102,0.025272,624.0
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.518991573357617,5009,fastapi/20,fastapi,20,3,17,0,86332,36001,0.021739,336.4
0.5,0,1.0,0.3333,all_tools,voluntary,nemotron_super,8.482187582217422,4828,fastapi/9,fastapi,9,1,9,0,79092,36187,0.021198,696.49
0.5,0,1.0,0.3333,all_tools,voluntary,nemotron_super,8.482187582217422,4828,fastapi/9,fastapi,9,2,12,0,68439,34782,0.01973,432.36
0.5,0,1.0,0.3333,all_tools,voluntary,nemotron_super,8.482187582217422,4828,fastapi/9,fastapi,9,3,7,0,29169,15001,0.00848,192.9
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.808369153122275,6690,flask/18,flask,18,1,13,0,129527,14660,0.016874,434.97
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.808369153122275,6690,flask/18,flask,18,2,10,0,90914,8489,0.011123,71.23
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.808369153122275,6690,flask/18,flask,18,3,9,0,36982,10306,0.007266,120.6
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.899457906353966,7328,flask/3,flask,3,1,10,0,65513,25764,0.015874,414.27
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.899457906353966,7328,flask/3,flask,3,2,9,0,87539,23524,0.01685,336.73
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.899457906353966,7328,flask/3,flask,3,3,12,0,90263,17495,0.01467,251.86
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.827468112520654,6819,flask/6,flask,6,1,4,0,17812,5769,0.003822,80.21
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.827468112520654,6819,flask/6,flask,6,2,7,0,84525,19561,0.015009,228.28
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.827468112520654,6819,flask/6,flask,6,3,7,0,67458,11764,0.01044,162.99
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,1,7,0,23462,8229,0.005286,84.52
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,2,11,0,84896,17131,0.014069,267.63
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,3,14,0,94074,32674,0.021066,471.23
0.4,0,1.0,0.25,all_tools,voluntary,nemotron_super,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,1,18,0,103456,13054,0.014015,180.85
0.4,0,1.0,0.25,all_tools,voluntary,nemotron_super,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,2,3,0,11267,2940,0.002134,35.74
0.4,0,1.0,0.25,all_tools,voluntary,nemotron_super,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,3,15,0,88424,24545,0.017334,240.34
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,1,10,0,73085,21211,0.014697,218.99
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,2,9,0,62793,13508,0.010741,145.19
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,3,7,0,28904,9391,0.006213,103.47
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,10.196231790580173,26802,keras/12,keras,12,1,6,0,16745,15072,0.007452,251.24
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,10.196231790580173,26802,keras/12,keras,12,2,6,0,17001,19542,0.009262,180.89
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,10.196231790580173,26802,keras/12,keras,12,3,7,0,22948,9036,0.005565,123.07
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.349134450277123,31230,keras/5,keras,5,1,9,0,83275,25847,0.017417,424.21
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.349134450277123,31230,keras/5,keras,5,2,6,0,32192,9849,0.006676,105.94
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.349134450277123,31230,keras/5,keras,5,3,6,0,23456,9868,0.005941,79.63
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.444153492313001,34343,keras/9,keras,9,1,12,0,60370,15164,0.011197,216.96
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.444153492313001,34343,keras/9,keras,9,2,5,0,19589,3652,0.003126,46.33
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.444153492313001,34343,keras/9,keras,9,3,9,0,44052,12100,0.008584,157.82
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,9.61953186182516,15056,localstack/19,localstack,19,1,23,0,226367,12581,0.024274,254.83
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,9.61953186182516,15056,localstack/19,localstack,19,2,8,0,18155,2310,0.002467,53.42
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,9.61953186182516,15056,localstack/19,localstack,19,3,18,0,95023,8600,0.011517,95.28
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.563155506021905,38683,localstack/2,localstack,2,1,18,0,192419,27711,0.02744,517.97
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.563155506021905,38683,localstack/2,localstack,2,2,19,0,220488,34173,0.032411,624.31
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.563155506021905,38683,localstack/2,localstack,2,3,20,0,426176,41628,0.052876,593.12
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.860214640302662,19153,localstack/9,localstack,9,1,15,0,114662,25834,0.02008,444.01
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.860214640302662,19153,localstack/9,localstack,9,2,15,0,90839,21342,0.016258,266.0
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.860214640302662,19153,localstack/9,localstack,9,3,18,0,125379,56490,0.033253,864.02
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,11.189312196300184,72353,pandas/26,pandas,26,1,30,1,480631,9923,0.044823,170.17
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,11.189312196300184,72353,pandas/26,pandas,26,2,30,1,431064,18016,0.043847,243.11
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,11.189312196300184,72353,pandas/26,pandas,26,3,30,1,377198,9250,0.035762,97.88
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,11.270446177349276,78468,pandas/35,pandas,35,1,30,1,278103,5427,0.02581,75.7
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,11.270446177349276,78468,pandas/35,pandas,35,2,30,0,309904,22091,0.035178,236.74
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,11.270446177349276,78468,pandas/35,pandas,35,3,30,1,212072,9449,0.021806,163.09
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,12.08721590866289,177587,pandas/38,pandas,38,1,7,0,46156,8556,0.007346,125.22
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,12.08721590866289,177587,pandas/38,pandas,38,2,5,0,35381,10822,0.007336,156.62
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,12.08721590866289,177587,pandas/38,pandas,38,3,3,0,15513,4484,0.003112,52.48
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,10.883015959814806,53264,pandas/44,pandas,44,1,9,0,95993,13676,0.01363,245.53
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,10.883015959814806,53264,pandas/44,pandas,44,2,13,0,161192,21654,0.022363,490.88
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,10.883015959814806,53264,pandas/44,pandas,44,3,9,0,36045,9436,0.006838,114.46
0.8,0,1.0,0.6667,all_tools,voluntary,nemotron_super,9.346705246496699,11461,requests/12,requests,12,1,7,0,27809,6152,0.004825,91.69
0.8,0,1.0,0.6667,all_tools,voluntary,nemotron_super,9.346705246496699,11461,requests/12,requests,12,2,8,0,38886,8837,0.00684,84.26
0.8,0,1.0,0.6667,all_tools,voluntary,nemotron_super,9.346705246496699,11461,requests/12,requests,12,3,10,0,46190,9488,0.007721,99.36
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.348274558065496,11479,requests/13,requests,13,1,7,0,26146,5489,0.004418,55.94
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,9.348274558065496,11479,requests/13,requests,13,2,12,0,100721,38735,0.024055,504.17
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.348274558065496,11479,requests/13,requests,13,3,5,0,20991,10363,0.005929,101.58
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,7.958576903813898,2860,requests/7,requests,7,1,1,0,4805,564,0.000634,10.98
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,7.958576903813898,2860,requests/7,requests,7,2,12,0,40985,25327,0.013615,274.35
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,7.958576903813898,2860,requests/7,requests,7,3,5,0,17433,5530,0.003694,64.95
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.031000872835088,22720,rich/1,rich,1,1,5,0,36041,3402,0.004424,44.18
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.031000872835088,22720,rich/1,rich,1,2,12,0,52397,13962,0.010039,179.03
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.031000872835088,22720,rich/1,rich,1,3,13,0,61990,15726,0.01156,269.76
0.4,0,1.0,0.25,all_tools,voluntary,nemotron_super,10.051648903516648,23194,rich/12,rich,12,1,13,0,103192,30002,0.020772,577.49
0.4,0,1.0,0.25,all_tools,voluntary,nemotron_super,10.051648903516648,23194,rich/12,rich,12,2,20,0,182590,66049,0.04194,621.98
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,10.051648903516648,23194,rich/12,rich,12,3,8,0,98463,22202,0.01725,215.94
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.039939675671627,22924,rich/8,rich,8,1,6,0,36339,10167,0.007156,115.12
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.039939675671627,22924,rich/8,rich,8,2,7,0,40718,7539,0.006477,107.41
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,10.039939675671627,22924,rich/8,rich,8,3,6,0,36538,5242,0.005203,50.2
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,1,7,0,21351,6977,0.004606,87.61
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,2,8,0,25800,6575,0.004823,75.09
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,3,7,0,20724,5439,0.003937,81.45
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,1,13,0,228574,14507,0.025232,161.05
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,2,11,0,227147,12796,0.024426,226.78
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,3,13,0,224488,14965,0.025067,161.39
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,1,4,0,21265,3173,0.003077,34.04
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,2,5,0,24013,8903,0.005602,118.45
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,3,6,0,27413,2833,0.003463,32.18
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.796458979777604,17970,scrapy/20,scrapy,20,1,6,0,36884,4416,0.004902,61.07
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.796458979777604,17970,scrapy/20,scrapy,20,2,4,0,15351,2611,0.002349,34.13
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.796458979777604,17970,scrapy/20,scrapy,20,3,6,0,33755,7433,0.005842,112.83
0.6667,1,0.5,1.0,all_tools,voluntary,nemotron_super,9.655026193237628,15600,scrapy/26,scrapy,26,1,5,0,23435,6092,0.004429,73.38
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.655026193237628,15600,scrapy/26,scrapy,26,2,3,0,21104,9229,0.005485,124.76
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.655026193237628,15600,scrapy/26,scrapy,26,3,5,0,22863,6630,0.004595,61.03
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,9.73477299914839,16895,scrapy/48,scrapy,48,1,10,0,28800,4100,0.004088,48.25
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,9.73477299914839,16895,scrapy/48,scrapy,48,2,10,0,33164,6650,0.005479,63.28
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,9.73477299914839,16895,scrapy/48,scrapy,48,3,8,0,24955,9559,0.005945,86.01
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,1,3,0,52699,8331,0.007812,135.19
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,2,2,0,34875,2721,0.004053,50.48
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,3,3,0,51953,2115,0.005262,35.4
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,1,28,0,577785,45411,0.067276,779.19
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,2,30,1,560765,42211,0.064549,724.95
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,3,20,0,423147,17388,0.042923,227.06
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,1,23,0,166357,26397,0.024699,528.49
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,2,11,0,70011,9092,0.009588,99.65
0.6667,0,1.0,0.5,all_tools,voluntary,nemotron_super,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,3,11,0,108993,11807,0.013987,196.78
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.483636407887394,4835,thefuck/10,thefuck,10,1,9,0,39580,23812,0.012889,337.33
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.483636407887394,4835,thefuck/10,thefuck,10,2,7,0,22937,6412,0.004514,114.46
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.483636407887394,4835,thefuck/10,thefuck,10,3,6,0,23848,13739,0.007523,234.88
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.270781013162674,3908,thefuck/20,thefuck,20,1,30,1,182011,36692,0.030148,554.07
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.270781013162674,3908,thefuck/20,thefuck,20,2,24,0,183633,37582,0.030642,505.77
0.0,0,0.0,0.0,all_tools,voluntary,nemotron_super,8.270781013162674,3908,thefuck/20,thefuck,20,3,29,0,206990,58820,0.041122,792.12
1.0,1,1.0,1.0,all_tools,voluntary,nemotron_super,7.822845290279774,2497,thefuck/5,thefuck,5,1,17,0,90133,13815,0.013187,211.45
